method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,oracle_action,final_action,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,raw_total_cost,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,required_modes,actual_modes,majority_pair,mismatch_bucket,selected_shared_path,selected_unshared_path,original_task_id
direct_multistage_exp3,38,3,13,target_post_switch,target_favoring,repair_subset,repair_subset,17.0,13.0,4.51072,1.5,21.57652,False,False,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,39,3,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.94969,0.5,5.02339,True,True,True,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,40,4,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.72097,3.5,4.78457,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,41,4,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.08427,0.0,3.15817,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,42,4,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.025155,1.5,4.092155,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/fast,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,43,4,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.87897,1.5,3.94577,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,44,4,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.80686,3.5,4.87316,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,45,4,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.64476,0.0,13.71336,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,46,4,9,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.13819,0.0,26.722189999999998,False,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,47,4,10,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.08765,0.0,26.66305,False,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,48,4,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,6.702855,3.0,12.764455,True,False,False,fast/deep/deep/deep/deep,fast/deep/fast/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,49,4,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.31639,2.0,4.38809,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,50,5,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.06103,3.0,4.12203,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,51,5,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.09183,0.0,3.1601299999999997,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,52,5,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.77926,2.0,3.85146,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,53,5,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.80149,2.0,4.87499,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,54,5,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.90235,3.5,4.96725,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/fast,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,55,5,2,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.962275,3.5,5.029975,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,56,5,9,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.19993,0.0,10.274930000000001,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,57,5,10,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,4.59778,2.0,16.67128,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,58,5,13,target_post_switch,target_favoring,repair_subset,repair_subset,15.0,11.0,5.62153,4.5,20.68943,False,False,False,fast/deep/deep/deep/deep,fast/fast/fast/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,59,5,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.6132,1.5,4.6767,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,60,6,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.20262,2.0,4.274819999999999,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,61,6,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.595665,5.0,5.659765,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/fast,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,62,6,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.27397,5.0,5.34137,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/fast/deep,mostly_fast_vs_mostly_deep_required,both_mismatch_types,False,True,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,63,6,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.28741,2.0,4.356210000000001,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,64,6,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.86134,0.5,4.93694,True,True,True,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,65,6,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,4.14396,1.5,14.21206,False,True,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,66,6,9,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,4.0,5.482355,1.5,17.554155,False,False,False,fast/deep/deep/deep/deep,fast/deep/deep/fast/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,67,6,10,target_post_switch,target_favoring,repair_subset,transfer,23.5,19.5,4.65616,2.0,28.22836,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,68,6,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,3.77132,0.0,9.846119999999999,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,69,6,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.84237,2.0,4.9080699999999995,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,70,7,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,2.87035,0.0,2.94885,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,False,True,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,71,7,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.50398,4.5,4.56438,True,True,True,fast/deep/deep/deep/deep,fast/fast/fast/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,72,7,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.91999,4.5,4.97649,True,True,True,fast/deep/deep/deep/deep,fast/fast/fast/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,73,7,35,target_post_switch,target_favoring,repair_all,repair_subset,14.0,5.0,4.90059,4.5,18.96249,False,True,False,fast/deep/deep/deep/deep,fast/fast/fast/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,74,7,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.40924,2.0,4.4790399999999995,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,75,7,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.77359,1.5,13.836590000000001,False,True,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,76,7,9,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,4.67794,2.0,16.75054,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,77,7,10,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.76707,0.0,10.84187,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,78,7,13,target_post_switch,target_favoring,repair_subset,repair_subset,17.0,13.0,4.52948,1.5,21.59448,False,False,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,79,7,16,target_post_switch,target_favoring,repair_all,repair_subset,14.0,5.0,6.50101,6.0,20.55461,False,False,False,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,80,8,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.07615,0.0,3.15355,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,81,8,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.582845,5.0,5.644145,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/fast,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,82,8,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.53057,3.0,4.59777,True,True,True,fast/deep/deep/deep/deep,fast/deep/fast/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,83,8,35,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,4.2048,1.5,14.27,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/fast,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,84,8,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.23141,0.0,3.30891,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,85,8,2,target_post_switch,target_favoring,repair_all,transfer,18.5,14.5,5.41283,2.0,23.98453,False,True,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,86,8,9,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.94381,0.5,11.017610000000001,True,False,False,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,87,8,10,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.627935,1.5,10.702735,True,False,False,fast/deep/deep/deep/deep,fast/deep/fast/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,88,8,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.85548,1.5,10.93158,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/fast,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,89,8,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.20385,0.0,4.27815,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,90,9,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,2.87175,0.0,2.94605,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,91,9,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,2.89716,0.0,2.97216,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,92,9,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.05782,1.5,3.12332,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,93,9,35,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,4.85553,2.0,14.92963,False,True,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,94,9,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.12314,0.0,4.19744,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,95,9,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,5.0747,0.5,15.1497,False,True,False,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,96,9,9,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,6.150165,3.0,12.226365000000001,True,False,False,fast/deep/deep/deep/deep,fast/deep/fast/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,97,9,10,target_post_switch,target_favoring,repair_subset,transfer,23.5,19.5,5.182705,3.5,28.749205000000003,False,False,False,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,98,9,13,target_post_switch,target_favoring,repair_subset,repair_subset,17.0,13.0,5.060675,3.0,22.133475,False,False,False,fast/deep/deep/deep/deep,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,99,9,16,target_post_switch,target_favoring,repair_all,repair_subset,15.0,11.0,4.46956,1.5,19.53906,False,True,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,0,0,1,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.75479,1.0,3.8247899999999997,True,True,True,fast/fast/fast/fast/fast,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,1,0,3,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.41875,2.5,5.4925500000000005,True,True,True,fast/fast/fast/fast/fast,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,2,0,6,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,9.105355,2.0,9.175054999999999,True,True,True,fast/fast/fast/fast/fast,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
