episode_index,repeat_index,dataset_index,schedule_phase,oracle_action,expected_terminal_action,repairability,original_task_id,oracle_selected_blockers,oracle_deferred_blockers,oracle_actions,stage5_success_condition,stage5_required_postchecks,old_final,old_terminal,old_total,old_reasoning,old_modecost_report,old_pair,old_pattern,old_actual_modes,old_required_modes,old_clear,old_aux,old_strict,old_shared,old_path_prob,old_stage_probs,old_route,old_path,old_suffix,old_replay_tools,old_executed_tools,old_missing_blockers,old_missing_tools,old_terminal_reasons,old_transition,old_cause,pf_final,pf_terminal,pf_total,pf_reasoning,pf_modecost_report,pf_pair,pf_pattern,pf_actual_modes,pf_required_modes,pf_clear,pf_aux,pf_strict,pf_shared,pf_path_prob,pf_stage_probs,pf_route,pf_path,pf_suffix,pf_replay_tools,pf_executed_tools,pf_missing_blockers,pf_missing_tools,pf_terminal_reasons,pf_transition,pf_cause,delta_terminal_pf_minus_old,delta_total_pf_minus_old,terminal_improved,terminal_worse,pair_change
84,8,36,target_post_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None],unseat_sim_card|data_mode_off|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission,,reseat_sim_card|toggle_data|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.522609999999999,4.44701,0.5,mostly_deep_vs_mostly_deep_required,ddddd on fdddd,ddddd,fdddd,True,True,True,True,0.01800695915754327,"{""stage1"": 0.11147612562028929, ""stage2"": 0.8778073969172211, ""stage3"": 0.4896178254205291, ""stage4"": 1.0, ""stage5"": 0.3758391838879811}",general_stage1_verify > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,stage1_n2__from__root__c02 > stage2_n1__from__n0002__c01 > stage3_n2__from__n0009__c02 > stage4_n1__from__n0033__c01 > stage5_n2__from__n0098__c02,stage4_n1__from__n0033__c01 > stage5_n2__from__n0098__c02,reseat_sim_card|toggle_data|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.99452,3.92372,2.0,mostly_deep_vs_mostly_deep_required,dfddd on fdddd,dfddd,fdddd,True,True,True,True,0.03439579519626082,"{""stage1"": 0.37827515573455156, ""stage2"": 0.6170376071820233, ""stage3"": 0.8841728026799885, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_verify > target_stage5_decision,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n3__from__n0013__c02 > stage4_n3__from__n0044__c02 > stage5_n2__from__n0124__c02,stage4_n3__from__n0044__c02 > stage5_n2__from__n0124__c02,reseat_sim_card|toggle_data|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.5280899999999993,False,False,ddddd on fdddd -> dfddd on fdddd
85,8,2,target_post_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy],airplane_mode_on|unseat_sim_card|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission,,toggle_airplane_mode|reseat_sim_card|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_subset,12.0,16.686565,4.609765,1.5,mostly_deep_vs_mostly_deep_required,fddfd on fdddd,fddfd,fdddd,False,False,False,True,0.0022584976822676356,"{""stage1"": 0.3675081477478527, ""stage2"": 0.21316492733737857, ""stage3"": 0.3460082028879296, ""stage4"": 0.33328097514787425, ""stage5"": 0.25}",barrier_stage1_gate > barrier_stage2_gate > barrier_stage3_gate > trap_stage4_execute > target_stage5_verify,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n5__from__n0022__c03 > stage4_n4__from__n0073__c03 > stage5_n1__from__n0214__c01,stage4_n4__from__n0073__c03 > stage5_n1__from__n0214__c01,toggle_airplane_mode|reseat_sim_card|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|grant_app_permission,check_network_status|check_sim_status|check_network_mode_preference|check_wifi_calling_status|check_app_permissions|can_send_mms|check_apn_settings|can_send_mms,break_apn_mms_setting,reboot_device,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,repair_subset,10.0,14.57016,4.50206,2.0,mostly_deep_vs_mostly_deep_required,dfddd on fdddd,dfddd,fdddd,False,True,False,True,0.005315598306892043,"{""stage1"": 0.3584326860830626, ""stage2"": 0.24770311513979176, ""stage3"": 0.2726365444156307, ""stage4"": 0.43919663732760633, ""stage5"": 0.5}",target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_decision,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n3__from__n0014__c01 > stage4_n2__from__n0047__c01 > stage5_n2__from__n0133__c02,stage4_n2__from__n0047__c01 > stage5_n2__from__n0133__c02,set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_mode_preference|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,airplane_mode_on|unseat_sim_card,reseat_sim_card|toggle_airplane_mode,subset_mismatch_base_plus_linear|local_clear_failure_floor_10,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,-2.0,-2.116405000000002,True,False,fddfd on fdddd -> dfddd on fdddd
86,8,9,target_post_switch,repair_subset,repair_subset,partially_repairable,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],airplane_mode_on|unseat_sim_card|data_mode_off|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions,user_abroad_roaming_disabled_on|data_usage_exceeded,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,partial_resolution_only,,repair_subset,12.0,17.368985,5.305385,3.5,mostly_deep_vs_mostly_deep_required,dffdd on fdddd,dffdd,fdddd,False,False,False,True,0.025082855316049948,"{""stage1"": 0.29090306109858544, ""stage2"": 0.7058884066539374, ""stage3"": 0.7351012086953228, ""stage4"": 0.3323345483843773, ""stage5"": 0.5}",target_stage1_handoff > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n4__from__n0014__c02 > stage4_n2__from__n0048__c01 > stage5_n1__from__n0135__c01,stage4_n2__from__n0048__c01 > stage5_n1__from__n0135__c01,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,check_network_status|check_sim_status|check_network_mode_preference|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|can_send_mms|check_network_status,,,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,matched_terminal_action,subset_mismatch_terminal_decision,repair_subset,6.0,10.9333,4.8589,0.5,mostly_deep_vs_mostly_deep_required,ddddd on fdddd,ddddd,fdddd,True,False,False,True,0.010420259236903295,"{""stage1"": 0.2868929265224814, ""stage2"": 0.20585345638529057, ""stage3"": 0.6453742938087189, ""stage4"": 1.0, ""stage5"": 0.2733939228744588}",target_stage1_handoff > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n1__from__n0003__c01 > stage3_n1__from__n0012__c01 > stage4_n1__from__n0041__c01 > stage5_n1__from__n0120__c01,stage4_n1__from__n0041__c01 > stage5_n1__from__n0120__c01,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,check_network_status|check_sim_status|check_network_mode_preference|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|can_send_mms|check_network_status,,,clear_but_aux_failure_floor_6,matched_terminal_action,policy_action_violation,-6.0,-6.435684999999999,True,False,dffdd on fdddd -> ddddd on fdddd
87,8,10,target_post_switch,repair_subset,repair_subset,partially_repairable,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],airplane_mode_on|unseat_sim_card|data_mode_off|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission,user_abroad_roaming_disabled_on|data_usage_exceeded,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,partial_resolution_only,,transfer,23.5,27.92928,4.36178,3.0,mostly_fast_vs_mostly_deep_required,fffdd on fdddd,fffdd,fdddd,False,False,False,True,0.01024190875363822,"{""stage1"": 0.32302022334618774, ""stage2"": 0.9535318430763838, ""stage3"": 0.19976947690928837, ""stage4"": 0.33290234290911663, ""stage5"": 0.5}",barrier_stage1_gate > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_verify,stage1_n5__from__root__c05 > stage2_n3__from__n0005__c01 > stage3_n4__from__n0020__c02 > stage4_n2__from__n0066__c01 > stage5_n1__from__n0188__c01,stage4_n2__from__n0066__c01 > stage5_n1__from__n0188__c01,,can_send_mms|check_network_status|check_apn_settings|check_sim_status|check_app_permissions|check_network_mode_preference|check_wifi_calling_status|run_speed_test,airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card,grant_app_permission|reboot_device|reseat_sim_card|reset_apn_settings|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_wifi_calling,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|fast_path_on_deep_required_clear_failure_floor_14|invalid_local_transfer_floor_18,local_to_transfer,over_transfer_on_local_oracle,transfer,23.5,27.47424,3.90404,1.5,mostly_deep_vs_mostly_deep_required,ffddd on fdddd,ffddd,fdddd,False,False,False,True,0.023975648038159592,"{""stage1"": 0.3765539368226152, ""stage2"": 0.5342392610531695, ""stage3"": 0.651534744354455, ""stage4"": 0.7316944690321102, ""stage5"": 0.25}",barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > target_stage5_verify,stage1_n5__from__root__c05 > stage2_n3__from__n0005__c01 > stage3_n3__from__n0020__c01 > stage4_n3__from__n0065__c02 > stage5_n1__from__n0187__c01,stage4_n3__from__n0065__c02 > stage5_n1__from__n0187__c01,,can_send_mms|check_network_status|check_apn_settings|check_sim_status|check_app_permissions|check_network_mode_preference|check_wifi_calling_status|run_speed_test,airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card,grant_app_permission|reboot_device|reseat_sim_card|reset_apn_settings|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_wifi_calling,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|invalid_local_transfer_floor_18,local_to_transfer,over_transfer_on_local_oracle,0.0,-0.4550399999999968,False,False,fffdd on fdddd -> ffddd on fdddd
88,8,13,target_post_switch,repair_subset,repair_subset,partially_repairable,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],airplane_mode_on|unseat_sim_card|data_mode_off|user_abroad_roaming_enabled_off|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions,data_usage_exceeded,toggle_airplane_mode|reseat_sim_card|toggle_data|toggle_roaming|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,partial_resolution_only,,transfer,24.5,29.455489999999998,4.88179,0.5,mostly_deep_vs_mostly_deep_required,ddddd on fdddd,ddddd,fdddd,False,False,False,True,0.03369155669079692,"{""stage1"": 0.125541804687963, ""stage2"": 0.8318091130768186, ""stage3"": 0.46117118483180275, ""stage4"": 1.0, ""stage5"": 0.6995952829073507}",general_stage1_verify > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,stage1_n2__from__root__c02 > stage2_n1__from__n0002__c01 > stage3_n2__from__n0009__c02 > stage4_n1__from__n0033__c01 > stage5_n1__from__n0098__c01,stage4_n1__from__n0033__c01 > stage5_n1__from__n0098__c01,,can_send_mms|check_network_status|check_apn_settings|check_sim_status|check_wifi_calling_status|check_app_permissions|check_network_mode_preference|run_speed_test,airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,grant_app_permission|reboot_device|reseat_sim_card|reset_apn_settings|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming|toggle_wifi_calling,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|invalid_local_transfer_floor_18,local_to_transfer,over_transfer_on_local_oracle,repair_subset,17.0,22.91735,5.85195,3.5,mostly_deep_vs_mostly_deep_required,dfddf on fdddd,dfddf,fdddd,False,False,False,True,0.03449315213116794,"{""stage1"": 0.2742070417121343, ""stage2"": 0.8493643395510666, ""stage3"": 0.8671748367484201, ""stage4"": 0.6584269594597896, ""stage5"": 0.2593856734089809}",target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n3__from__n0013__c02 > stage4_n3__from__n0044__c02 > stage5_n4__from__n0124__c04,stage4_n3__from__n0044__c02 > stage5_n4__from__n0124__c04,toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,airplane_mode_on|bad_network_preference|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,reseat_sim_card|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,matched_terminal_action,subset_mismatch_with_missing_oracle_repair_tools,-7.5,-6.5381399999999985,True,False,ddddd on fdddd -> dfddf on fdddd
89,8,16,target_post_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],airplane_mode_on|unseat_sim_card|data_mode_off|user_abroad_roaming_enabled_off|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission,,toggle_airplane_mode|reseat_sim_card|toggle_data|toggle_roaming|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_subset,15.0,21.24413,6.18543,6.0,mostly_fast_vs_mostly_deep_required,fffff on fdddd,fffff,fdddd,False,False,False,True,0.00022812668422328346,"{""stage1"": 0.3207273822404547, ""stage2"": 0.03482019670190416, ""stage3"": 0.24513431954974374, ""stage4"": 0.333322554637501, ""stage5"": 0.25}",general_stage1_intake > general_stage2_core > trap_stage3_network > trap_stage4_execute > trap_stage5_terminal,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n4__from__n0007__c03 > stage4_n4__from__n0027__c03 > stage5_n4__from__n0081__c03,stage4_n4__from__n0027__c03 > stage5_n4__from__n0081__c03,toggle_airplane_mode|reseat_sim_card|toggle_data|toggle_roaming,check_network_status|check_sim_status|can_send_mms|get_details_by_id|get_details_by_id,bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission,grant_app_permission|reboot_device|reset_apn_settings|set_network_mode_preference|toggle_wifi_calling,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|fast_path_on_deep_required_clear_failure_floor_14,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,repair_subset,15.0,20.17665,5.11565,3.0,mostly_fast_vs_mostly_deep_required,ffddf on fdddd,ffddf,fdddd,False,True,False,True,0.00850283422668268,"{""stage1"": 0.3042937687994733, ""stage2"": 0.4559796045150155, ""stage3"": 0.29958031800444684, ""stage4"": 0.6799058578638825, ""stage5"": 0.3008591158932009}",trap_stage1_intake > general_stage2_core > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n4__from__root__c04 > stage2_n2__from__n0004__c02 > stage3_n3__from__n0016__c02 > stage4_n3__from__n0053__c02 > stage5_n4__from__n0147__c04,stage4_n3__from__n0053__c02 > stage5_n4__from__n0147__c04,toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,airplane_mode_on|bad_network_preference|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,reseat_sim_card|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|fast_path_on_deep_required_clear_failure_floor_14,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,0.0,-1.0674799999999998,False,False,fffff on fdddd -> ffddf on fdddd
90,9,32,target_post_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy],unseat_sim_card|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission,,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.392335,4.326335,3.0,mostly_fast_vs_mostly_deep_required,ffddf on fdddd,ffddf,fdddd,True,True,True,True,0.037232477895358315,"{""stage1"": 0.24761342315413337, ""stage2"": 0.9079587374591147, ""stage3"": 0.9936487585930786, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n5__from__root__c05 > stage2_n3__from__n0005__c01 > stage3_n3__from__n0020__c01 > stage4_n3__from__n0065__c02 > stage5_n4__from__n0187__c04,stage4_n3__from__n0065__c02 > stage5_n4__from__n0187__c04,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.09564,3.01274,1.5,mostly_deep_vs_mostly_deep_required,ffddd on fdddd,ffddd,fdddd,True,True,True,False,0.0035097757377567603,"{""stage1"": 0.1811516700038515, ""stage2"": 0.44887601103803326, ""stage3"": 0.38856599971560624, ""stage4"": 0.33324764382192207, ""stage5"": 0.3333333333333333}",general_stage1_intake > general_stage2_core > barrier_stage3_gate > barrier_stage4_gate > barrier_stage5_transfer,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n5__from__n0007__c04 > stage4_n5__from__n0028__c04 > stage5_n5__from__n0086__c03,stage4_n5__from__n0028__c04 > stage5_n5__from__n0086__c03,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-1.2966950000000002,False,False,ffddf on fdddd -> ffddd on fdddd
91,9,33,target_post_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None],unseat_sim_card|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission,,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,3.10285,3.03735,1.5,mostly_deep_vs_mostly_deep_required,ffddd on fdddd,ffddd,fdddd,True,True,True,True,0.025221094906394025,"{""stage1"": 0.22402630765849785, ""stage2"": 0.6801776945734717, ""stage3"": 0.8674882490921592, ""stage4"": 0.6569473843754559, ""stage5"": 0.29043459181035103}",general_stage1_intake > trap_stage2_router > general_stage3_network > general_stage4_verify > target_stage5_verify,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n3__from__n0008__c01 > stage4_n3__from__n0029__c02 > stage5_n1__from__n0088__c01,stage4_n3__from__n0029__c02 > stage5_n1__from__n0088__c01,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,4.2896,4.2198,2.0,mostly_deep_vs_mostly_deep_required,dfddd on fdddd,dfddd,fdddd,True,True,True,True,0.018643027233820896,"{""stage1"": 0.1890246039759687, ""stage2"": 0.7180480608121859, ""stage3"": 0.723049601473513, ""stage4"": 0.3799325373661396, ""stage5"": 0.5}",target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_decision,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n3__from__n0013__c02 > stage4_n2__from__n0044__c01 > stage5_n2__from__n0123__c02,stage4_n2__from__n0044__c01 > stage5_n2__from__n0123__c02,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_sim_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,1.18675,False,False,ffddd on fdddd -> dfddd on fdddd
92,9,34,target_post_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy],user_abroad_roaming_enabled_off|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission,,toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,3.11908,3.05558,1.5,mostly_deep_vs_mostly_deep_required,ffddd on fdddd,ffddd,fdddd,True,True,True,True,0.0013205912508842726,"{""stage1"": 0.21180598243431906, ""stage2"": 0.08353942947695246, ""stage3"": 0.8964278183195666, ""stage4"": 0.33302999757879326, ""stage5"": 0.25}",trap_stage1_intake > trap_stage2_router > barrier_stage3_gate > general_stage4_verify > general_stage5_verify,stage1_n4__from__root__c04 > stage2_n3__from__n0004__c03 > stage3_n5__from__n0017__c03 > stage4_n3__from__n0058__c02 > stage5_n3__from__n0163__c03,stage4_n3__from__n0058__c02 > stage5_n3__from__n0163__c03,toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|get_details_by_id|get_details_by_id,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.948855,3.872755,1.5,mostly_deep_vs_mostly_deep_required,fdddf on fdddd,fdddf,fdddd,True,True,True,True,0.007752702274431194,"{""stage1"": 0.35090311829449095, ""stage2"": 0.23899090360518166, ""stage3"": 0.8320752795503997, ""stage4"": 0.33330600825885537, ""stage5"": 0.3333333333333333}",barrier_stage1_gate > general_stage2_roaming > barrier_stage3_gate > barrier_stage4_gate > trap_stage5_terminal,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n5__from__n0021__c03 > stage4_n5__from__n0070__c04 > stage5_n4__from__n0205__c02,stage4_n5__from__n0070__c04 > stage5_n4__from__n0205__c02,toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|get_details_by_id|get_details_by_id,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.8297750000000002,False,False,ffddd on fdddd -> fdddf on fdddd
93,9,35,target_post_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None],airplane_mode_on|user_abroad_roaming_enabled_off|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission,,toggle_airplane_mode|toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.939204999999999,4.873205,3.0,mostly_fast_vs_mostly_deep_required,ffddf on fdddd,ffddf,fdddd,True,True,True,True,0.030108415265470687,"{""stage1"": 0.23281296129602166, ""stage2"": 0.8938943175670659, ""stage3"": 0.9925636779976803, ""stage4"": 0.6583037083754971, ""stage5"": 0.2214164512280123}",barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n5__from__root__c05 > stage2_n3__from__n0005__c01 > stage3_n3__from__n0020__c01 > stage4_n3__from__n0065__c02 > stage5_n4__from__n0187__c04,stage4_n3__from__n0065__c02 > stage5_n4__from__n0187__c04,toggle_airplane_mode|toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|get_details_by_id|get_details_by_id,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.6421799999999998,3.55978,0.0,mostly_deep_vs_mostly_deep_required,fdddd on fdddd,fdddd,fdddd,True,True,True,False,0.002472923992365655,"{""stage1"": 0.33048955835264376, ""stage2"": 0.17674346528943244, ""stage3"": 0.7582847515001969, ""stage4"": 0.11257461941755707, ""stage5"": 0.4959488066025993}",barrier_stage1_gate > general_stage2_roaming > barrier_stage3_gate > barrier_stage4_gate > barrier_stage5_transfer,stage1_n5__from__root__c05 > stage2_n4__from__n0005__c02 > stage3_n5__from__n0021__c03 > stage4_n5__from__n0070__c04 > stage5_n5__from__n0205__c03,stage4_n5__from__n0070__c04 > stage5_n5__from__n0205__c03,toggle_airplane_mode|toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,check_network_status|check_apn_settings|check_wifi_calling_status|check_app_permissions|can_send_mms|get_details_by_id|get_details_by_id,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-1.2970249999999997,False,False,ffddf on fdddd -> fdddd on fdddd
