experiment,seed,method_short,method,regime,episode_index,episode_1based,phase,switch_episode_index,switch_episode_1based,cost,oracle_cost,regret,path,path_prob,root_prob_used,root_selection_mode,root_child,root_base_alias,base_alias_path,family_label,trap_basin,target_subtree,target_good,target_bad,decoy_branch,broad_safe_basin,exact_best
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,1,2,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n3__from__n0011__c01"", ""stage4_n2__from__n0038__c01"", ""stage5_n2__from__n0110__c02""]",0.006577532949351832,0.23679118617666597,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n3"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,2,3,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n4__from__root__c04"", ""stage2_n3__from__n0004__c03"", ""stage3_n3__from__n0017__c01"", ""stage4_n3__from__n0056__c02"", ""stage5_n3__from__n0157__c03""]",0.00197325988480555,0.23679118617666597,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n3"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_non_safe_all_shared_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,3,4,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n3__from__n0001__c03"", ""stage3_n5__from__n0008__c03"", ""stage4_n5__from__n0031__c04"", ""stage5_n5__from__n0096__c03""]",0.002641862377298366,0.28532113674822357,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n3"", ""stage3_n5"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,4,5,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n5__from__n0011__c03"", ""stage4_n4__from__n0040__c03"", ""stage5_n3__from__n0118__c02""]",0.002433015124468898,0.35035417792352136,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n5"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,5,6,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n2__from__n0075__c02""]",0.014983466008580639,0.12242489824773983,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_avg_baited_corridor_post_switch,False,True,True,False,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,6,7,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n3__from__n0014__c01"", ""stage4_n3__from__n0047__c02"", ""stage5_n3__from__n0134__c03""]",0.005478933962008237,0.39448324526459316,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_balancing_candidate_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,7,8,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n2__from__n0001__c02"", ""stage3_n3__from__n0007__c02"", ""stage4_n3__from__n0026__c02"", ""stage5_n3__from__n0078__c03""]",0.0004482324660017155,0.015051537287065557,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n2"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_avg_baited_corridor_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,8,9,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n5__from__n0010__c04"", ""stage4_n2__from__n0037__c01"", ""stage5_n1__from__n0106__c01""]",0.005281587084448215,0.5070323601070287,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,9,10,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n1__from__n0004__c01"", ""stage3_n2__from__n0015__c02"", ""stage4_n1__from__n0051__c01"", ""stage5_n2__from__n0144__c02""]",0.008922745891740991,0.14282723887660206,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,10,11,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n2__from__n0120__c02""]",0.032225698678534136,0.2709709986163253,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,11,12,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n4__from__n0020__c02"", ""stage4_n4__from__n0066__c03"", ""stage5_n4__from__n0190__c03""]",0.0016368752775761755,0.158012860653335,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n4""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,12,13,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n4__from__n0046__c03"", ""stage5_n4__from__n0131__c03""]",0.0014249150808438133,0.10940518711103056,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n4"", ""stage5_n4""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,13,14,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n3__from__n0010__c02"", ""stage4_n3__from__n0035__c02"", ""stage5_n2__from__n0101__c02""]",0.008217858088946619,0.7889143765388754,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n3"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,14,15,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n2__from__root__c02"", ""stage2_n1__from__n0002__c01"", ""stage3_n2__from__n0009__c02"", ""stage4_n1__from__n0033__c01"", ""stage5_n1__from__n0098__c01""]",0.06574286471157295,0.7889143765388754,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_exact_best_post_switch,False,True,True,False,False,True,True
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,15,16,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n5__from__n0011__c03"", ""stage4_n5__from__n0040__c04"", ""stage5_n5__from__n0119__c03""]",0.0073047627457303275,0.7889143765388754,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n5"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,16,17,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n4__from__n0005__c02"", ""stage3_n4__from__n0021__c02"", ""stage4_n3__from__n0069__c02"", ""stage5_n3__from__n0199__c03""]",0.0024299115676721466,0.23456721669781433,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n4"", ""stage3_n4"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,17,18,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n5__from__n0010__c04"", ""stage4_n5__from__n0037__c04"", ""stage5_n4__from__n0109__c02""]",0.007770673734402012,0.8651783507883543,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n5"", ""stage4_n5"", ""stage5_n4""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,18,19,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n4__from__n0020__c02"", ""stage4_n4__from__n0066__c03"", ""stage5_n5__from__n0190__c04""]",0.0020169029465392893,0.10528070904955009,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,dynamic,19,20,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n4__from__n0014__c02"", ""stage4_n4__from__n0048__c03"", ""stage5_n3__from__n0137__c02""]",0.0002522003154154845,0.018733651699451178,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_balancing_candidate_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,0,1,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n3__from__n0001__c03"", ""stage3_n5__from__n0008__c03"", ""stage4_n3__from__n0031__c02"", ""stage5_n2__from__n0094__c02""]",0.0013888888888888887,0.2,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n3"", ""stage3_n5"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,1,2,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n2__from__n0046__c01"", ""stage5_n1__from__n0129__c01""]",0.0024665748560069372,0.23679118617666597,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,2,3,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n5__from__root__c05"", ""stage2_n4__from__n0005__c02"", ""stage3_n5__from__n0021__c03"", ""stage4_n2__from__n0070__c01"", ""stage5_n1__from__n0202__c01""]",0.003288766474675916,0.23679118617666597,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n4"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,3,4,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n4__from__root__c04"", ""stage2_n2__from__n0004__c02"", ""stage3_n5__from__n0016__c04"", ""stage4_n5__from__n0055__c04"", ""stage5_n2__from__n0155__c01""]",0.001188838069784265,0.28532113674822357,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n2"", ""stage3_n5"", ""stage4_n5"", ""stage5_n2""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,4,5,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n2__from__n0001__c02"", ""stage3_n5__from__n0007__c04"", ""stage4_n3__from__n0028__c02"", ""stage5_n1__from__n0084__c01""]",0.0006073653265072754,0.0781745838287468,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n2"", ""stage3_n5"", ""stage4_n3"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,5,6,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n1__from__n0120__c01""]",0.03161437219114974,0.3793724662937969,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,6,7,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n1__from__n0002__c01"", ""stage3_n1__from__n0009__c01"", ""stage4_n1__from__n0032__c01"", ""stage5_n1__from__n0097__c01""]",0.03161437219114974,0.3793724662937969,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,7,8,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n4__from__n0011__c02"", ""stage4_n4__from__n0039__c03"", ""stage5_n1__from__n0114__c01""]",0.0021601181561357327,0.21704131281938302,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n1""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,8,9,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n5__from__n0005__c03"", ""stage3_n3__from__n0022__c01"", ""stage4_n2__from__n0071__c01"", ""stage5_n2__from__n0206__c02""]",0.006633718598372199,0.16098860863513137,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n5"", ""stage3_n3"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,9,10,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n4__from__n0014__c02"", ""stage4_n5__from__n0048__c04"", ""stage5_n5__from__n0138__c03""]",0.006124765613338669,0.6614746862405763,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n4"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,10,11,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n5__from__n0046__c04"", ""stage5_n4__from__n0132__c02""]",0.005113683739079524,0.5538752227720524,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n5"", ""stage5_n4""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,11,12,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n1__from__n0004__c01"", ""stage3_n1__from__n0015__c01"", ""stage4_n1__from__n0050__c01"", ""stage5_n1__from__n0143__c01""]",0.024744993371546564,0.39643554936600406,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,12,13,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n2__from__n0012__c02"", ""stage4_n1__from__n0042__c01"", ""stage5_n1__from__n0121__c01""]",0.08561055762942793,0.531157330300022,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_good_post_switch,False,True,True,False,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,13,14,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n2__from__n0012__c02"", ""stage4_n1__from__n0042__c01"", ""stage5_n1__from__n0121__c01""]",0.08561055762942793,0.531157330300022,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_good_post_switch,False,True,True,False,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,14,15,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n2__from__n0120__c02""]",0.08561055762942793,0.531157330300022,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,15,16,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n2__from__n0012__c02"", ""stage4_n1__from__n0042__c01"", ""stage5_n2__from__n0121__c02""]",0.07184479733649136,0.3917377786056355,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,16,17,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n4__from__n0004__c04"", ""stage3_n5__from__n0018__c03"", ""stage4_n2__from__n0061__c01"", ""stage5_n2__from__n0172__c02""]",0.005276456171820225,0.386677419249343,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n4"", ""stage3_n5"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_trap_basin_post_switch,True,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,17,18,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n4__from__n0020__c02"", ""stage4_n3__from__n0066__c02"", ""stage5_n3__from__n0189__c03""]",0.002595496639398638,0.13024446400150178,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n4"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,18,19,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n1__from__n0004__c01"", ""stage3_n2__from__n0015__c02"", ""stage4_n1__from__n0051__c01"", ""stage5_n2__from__n0144__c02""]",0.0028576816074234006,0.2548048831399536,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,dynamic,19,20,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n5__from__n0014__c03"", ""stage4_n4__from__n0049__c03"", ""stage5_n3__from__n0141__c02""]",0.005123292284444168,0.4004896182964922,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n5"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,0,1,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n5__from__root__c05"", ""stage2_n5__from__n0005__c03"", ""stage3_n4__from__n0022__c02"", ""stage4_n3__from__n0072__c02"", ""stage5_n3__from__n0209__c03""]",0.0013888888888888887,0.2,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n5"", ""stage3_n4"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,1,2,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n3__from__n0011__c01"", ""stage4_n2__from__n0038__c01"", ""stage5_n2__from__n0110__c02""]",0.006577532949351832,0.23679118617666597,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n3"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
