method,episode_index,episode_1based,phase,schedule_phase,repeat_index,position_in_cycle,dataset_index,original_task_id,expected_terminal_action,oracle_action,final_action,terminal_cost,reasoning_cost,total_cost,exact_match,subset_mismatch,policy_violation_count,actual_modes,required_modes,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,actual_majority,required_majority,majority_pair,mismatch_bucket,post_switch_probability_freeze_active,post_switch_probability_freeze_mode,root_child_id,root_selection_mode,leaf_type,selected_shared_path,selected_unshared_path,clear_execution_success,assistant_side_required,assistant_side_tool_calls,assistant_execution_status,assistant_execution_success
direct_multistage_exp3,90,91,post_switch,target_post_switch,9,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,11.5,5.2575,16.8214,False,True,1,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,unshared,False,True,False,True,1,assistant_tool_called_but_not_clean,False
direct_multistage_exp3,91,92,post_switch,target_post_switch,9,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,5.085585,23.658785,False,True,0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
direct_multistage_exp3,92,93,post_switch,target_post_switch,9,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,3.0,4.804185,7.8692850000000005,False,True,1,fast/fast/deep/deep/fast,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,93,94,post_switch,target_post_switch,9,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,4.53016,6.6059600000000005,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,94,95,post_switch,target_post_switch,9,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.357865,5.427965,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,95,96,post_switch,target_post_switch,9,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,4.0,5.82236,9.89016,False,True,1,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,96,97,post_switch,target_post_switch,9,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.18795,7.26585,True,False,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,97,98,post_switch,target_post_switch,9,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.307505,16.378004999999998,False,True,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
direct_multistage_exp3,98,99,post_switch,target_post_switch,9,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,18.5,4.972755,23.548555,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
direct_multistage_exp3,99,100,post_switch,target_post_switch,9,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,20.5,5.24597,25.81607,False,True,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,0,1,pre_switch,trap_pre_switch,0,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,5.248545,6.814045,False,True,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,1,2,pre_switch,trap_pre_switch,0,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.225105,4.288105,True,False,0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,2,3,pre_switch,trap_pre_switch,0,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,4.34046,4.39956,True,False,0,fast/deep/deep/deep/fast,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,3,4,pre_switch,trap_pre_switch,0,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_all,5.0,5.30703,10.384730000000001,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,epsilon_exploit,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
epsilon_exp3,4,5,pre_switch,trap_pre_switch,0,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,6.29924,7.87524,False,True,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_uniform,shared,True,False,False,False,0,not_required,
epsilon_exp3,5,6,pre_switch,trap_pre_switch,0,5,18,[mms_issue]bad_network_preference[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.680615,6.255915,False,True,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,6,7,pre_switch,trap_pre_switch,0,6,24,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.52353,6.09373,False,True,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,7,8,pre_switch,trap_pre_switch,0,7,23,[mms_issue]bad_wifi_calling[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,7.22786,7.30146,True,False,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,8,9,pre_switch,trap_pre_switch,0,8,61,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,9.201235,9.271535,True,False,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,9,10,pre_switch,trap_pre_switch,0,9,0,[mms_issue]break_app_both_permissions[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,5.042705,6.612905,False,True,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,10,11,pre_switch,trap_pre_switch,1,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,5.61943,7.1887300000000005,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,11,12,pre_switch,trap_pre_switch,1,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,3.70949,3.7680900000000004,True,False,0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,12,13,pre_switch,trap_pre_switch,1,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,4.580095,4.645795,True,False,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,13,14,pre_switch,trap_pre_switch,1,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_all,5.0,4.970195,10.043495,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,epsilon_exploit,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
epsilon_exp3,14,15,pre_switch,trap_pre_switch,1,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,4.403785,5.971385,False,True,0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,15,16,pre_switch,trap_pre_switch,1,5,18,[mms_issue]bad_network_preference[PERSONA:None],repair_all,repair_all,repair_all,1.5,3.541085,5.106985,False,True,0,fast/deep/fast/fast/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,16,17,pre_switch,trap_pre_switch,1,6,24,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.52261,6.09211,False,True,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,17,18,pre_switch,trap_pre_switch,1,7,23,[mms_issue]bad_wifi_calling[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,7.996245,8.061445,True,False,0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,18,19,pre_switch,trap_pre_switch,1,8,61,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,4.59232,4.66132,True,False,0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,19,20,pre_switch,trap_pre_switch,1,9,0,[mms_issue]break_app_both_permissions[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,4.110665,5.675365,False,True,0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,20,21,pre_switch,trap_pre_switch,2,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,4.663355,6.236455,False,True,0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,21,22,pre_switch,trap_pre_switch,2,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.38715,4.45755,True,False,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,22,23,pre_switch,trap_pre_switch,2,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,5.27114,5.34764,True,False,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,epsilon_exploit,shared,True,False,True,False,0,not_required,
epsilon_exp3,23,24,pre_switch,trap_pre_switch,2,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_all,5.0,4.944665,10.019565,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
epsilon_exp3,24,25,pre_switch,trap_pre_switch,2,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,5.53371,7.10721,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,epsilon_exploit,shared,True,False,False,False,0,not_required,
epsilon_exp3,25,26,post_switch,target_post_switch,2,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,3.0,5.60301,8.67651,False,True,1,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,26,27,post_switch,target_post_switch,2,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,5.0,5.32847,10.39047,False,True,1,fast/fast/deep/fast/fast,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,27,28,post_switch,target_post_switch,2,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,5.0,5.533315,10.606214999999999,False,True,1,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,28,29,post_switch,target_post_switch,2,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,18.5,5.51802,24.09522,False,True,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,29,30,post_switch,target_post_switch,2,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,15.0,6.16485,21.23445,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,30,31,post_switch,target_post_switch,3,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,13.0,3.792405,16.856105,False,True,1,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,31,32,post_switch,target_post_switch,3,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,6.060995,24.638195000000003,False,True,0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,32,33,post_switch,target_post_switch,3,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,5.27544,7.35294,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,33,34,post_switch,target_post_switch,3,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,14.0,5.25655,19.32885,False,True,1,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,34,35,post_switch,target_post_switch,3,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.690395,5.760795,False,True,0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,35,36,post_switch,target_post_switch,3,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.30852,7.38222,True,False,1,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,36,37,post_switch,target_post_switch,3,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,13.0,5.949635,19.025635,False,True,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,37,38,post_switch,target_post_switch,3,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.58552,16.66072,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,38,39,post_switch,target_post_switch,3,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,5.44453,25.01163,False,True,1,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
