method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,is_specialist_task,oracle_action,final_action,exact_match,policy_clean,subset_clean,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,policy_violation_count,subset_mismatch,raw_terminal_penalty,raw_outcome_penalty,raw_policy_penalty,raw_reasoning_cost_component,raw_path_cost_component,raw_total_cost,llm_call_count,prompt_tokens_total,completion_tokens_total,total_tokens_total,actual_modes,required_modes,match_count,fast_on_deep_count,deep_on_fast_count,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,mismatch_bucket,majority_pair,route_labels,route_bucket,selected_shared_path,selected_unshared_path,original_task_id
risky_ps_linear,3,0,15,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.763705,0.0758,4.839505,13,38947.0,862.0,39809.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > barrier_stage3_gate > barrier_stage4_gate > target_stage5_decision,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_linear,4,1,3,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.32001,0.06420000000000001,4.3842099999999995,12,36146.0,971.0,37117.0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_verify > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
risky_ps_linear,5,1,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.71369,0.0752,4.788889999999999,12,36738.0,1302.0,38040.0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,trap_safe_overcautious,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_linear,6,1,6,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,3.482605,0.0632,3.545805,12,32913.0,751.0,33664.0,deep/fast/deep/fast/fast,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,mostly_fast_vs_mostly_fast_required,general_stage1_verify > trap_stage2_router > barrier_stage3_gate > trap_stage4_execute > trap_stage5_terminal,neutral,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
risky_ps_linear,7,1,15,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,3.994,0.0601,4.0541,11,34722.0,856.0,35578.0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,mostly_fast_vs_mostly_fast_required,trap_stage1_intake > trap_stage2_router > trap_stage3_network > general_stage4_verify > target_stage5_verify,trap_like_good,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_linear,8,2,3,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.29379,0.0731,4.366890000000001,12,36146.0,914.0,37060.0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > general_stage2_core > trap_stage3_network > barrier_stage4_gate > barrier_stage5_transfer,neutral,False,True,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
risky_ps_linear,9,2,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,4.28953,0.073,4.3625300000000005,12,36158.0,902.0,37060.0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > trap_stage3_network > barrier_stage4_gate > barrier_stage5_transfer,neutral,False,True,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_linear,10,2,9,target_post_switch,target_favoring,True,repair_subset,repair_all,False,False,False,False,False,False,1,True,6.5,4.5,2.0,6.719885,0.05600000000000001,13.275884999999999,12,45239.0,1433.0,46672.0,deep/fast/fast/fast/fast,fast/deep/deep/deep/deep,0,4,1,4,1,1,4,both_mismatch_types,mostly_fast_vs_mostly_deep_required,general_stage1_verify > trap_stage2_router > trap_stage3_network > trap_stage4_execute > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,11,2,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,False,True,True,False,False,1,False,2.0,0.0,2.0,4.363985,0.07750000000000001,6.441485,11,44569.0,1693.0,46262.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,12,3,10,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,5.0,3.0,2.0,4.971365,0.0641,10.035464999999999,10,39539.0,975.0,40514.0,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,2,3,0,4,1,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,general_stage1_intake > trap_stage2_router > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,13,3,16,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.225365,0.06730000000000001,16.292665,12,53549.0,1425.0,54974.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > trap_stage2_router > barrier_stage3_gate > general_stage4_repair > target_stage5_decision,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,14,3,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,3.0,1.0,2.0,4.655885,0.06830000000000001,7.724184999999999,11,47093.0,1362.0,48455.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,general_stage1_intake > trap_stage2_router > general_stage3_network > general_stage4_verify > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,15,3,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.949975,0.07600000000000001,19.025975000000003,15,60743.0,1603.0,62346.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,mostly_deep_vs_mostly_deep_required,general_stage1_verify > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,16,4,10,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,4.970715,0.0742,23.544915000000003,13,51171.0,1827.0,52998.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > general_stage2_roaming > barrier_stage3_gate > general_stage4_repair > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,17,4,16,target_post_switch,target_favoring,True,repair_all,transfer,False,True,False,False,True,False,0,True,18.5,18.5,0.0,4.531425,0.0685,23.099925,11,44693.0,1598.0,46291.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,general_stage1_intake > general_stage2_core > general_stage3_network > general_stage4_verify > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,18,4,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,5.066225,0.0591,23.625325,12,45455.0,1570.0,47025.0,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > general_stage2_roaming > general_stage3_network > general_stage4_verify > trap_stage5_terminal,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,19,4,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.338765,0.06930000000000001,18.408065,13,56569.0,1560.0,58129.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > barrier_stage2_gate > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,20,5,10,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,5.582365,0.07600000000000001,24.158365,15,55341.0,1873.0,57214.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,21,5,16,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,5.44516,0.0741,5.519259999999999,13,52636.0,1591.0,54227.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,22,5,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,3.0,1.0,2.0,5.29914,0.0692,8.36834,13,51268.0,1499.0,52767.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_verify > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,23,5,13,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,20.5,18.5,2.0,5.021885,0.07900000000000001,25.600885,13,51601.0,1870.0,53471.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,24,6,10,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,5.296545,0.0763,23.872844999999998,13,51143.0,1856.0,52999.0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > barrier_stage2_gate > trap_stage3_network > barrier_stage4_gate > target_stage5_decision,target_decoy_medium,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,25,6,16,target_post_switch,target_favoring,True,repair_all,transfer,False,True,False,False,True,False,0,True,18.5,18.5,0.0,5.49729,0.0757,24.07299,14,57506.0,1792.0,59298.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > barrier_stage2_gate > general_stage3_network > general_stage4_verify > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,26,6,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,4.0,2.0,2.0,6.129505,0.061200000000000004,10.190705000000001,13,52685.0,1407.0,54092.0,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,trap_stage1_intake > barrier_stage2_gate > trap_stage3_network > trap_stage4_execute > general_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,27,6,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.97495,0.06420000000000001,19.03915,13,52358.0,1323.0,53681.0,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,2,2,1,2,3,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > general_stage3_network > general_stage4_verify > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,28,7,10,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,3.0,1.0,2.0,5.19466,0.0713,8.26596,13,50568.0,1368.0,51936.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,29,7,16,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,5.444735,0.0661,5.510834999999999,13,52635.0,1590.0,54225.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,30,7,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,4.0,2.0,2.0,6.06389,0.0659,10.12979,13,52330.0,1321.0,53651.0,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,barrier_stage1_gate > general_stage2_roaming > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,31,7,13,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,21.5,19.5,2.0,5.292875,0.0711,26.863975000000003,12,54319.0,1429.0,55748.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,32,8,10,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,5.613815,0.07650000000000001,24.190315,15,55463.0,1935.0,57398.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,33,8,16,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,6.427175,0.07650000000000001,6.503675,16,65643.0,1784.0,67427.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,34,8,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,3.0,1.0,2.0,5.289535,0.0679,8.357434999999999,13,51267.0,1471.0,52738.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,35,8,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,5.0,3.0,2.0,5.14073,0.0623,10.203029999999998,10,40138.0,1195.0,41333.0,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,2,3,0,4,1,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,trap_stage1_intake > general_stage2_core > trap_stage3_network > trap_stage4_execute > target_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_linear,36,9,10,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,9.0,7.0,2.0,5.30226,0.0623,14.36456,11,44622.0,726.0,45348.0,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,2,3,0,4,1,1,4,fast_on_deep_required,mostly_fast_vs_mostly_deep_required,general_stage1_intake > general_stage2_core > trap_stage3_network > trap_stage4_execute > general_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_linear,37,9,16,target_post_switch,target_favoring,True,repair_all,repair_subset,False,True,False,False,True,False,0,True,11.0,11.0,0.0,5.541575,0.0828,16.624375,14,58183.0,1753.0,59936.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > barrier_stage2_gate > barrier_stage3_gate > barrier_stage4_gate > barrier_stage5_transfer,target_decoy_medium,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_linear,38,9,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,18.5,16.5,2.0,5.636835,0.07790000000000001,24.214734999999997,15,55871.0,1900.0,57771.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_linear,39,9,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,13.0,11.0,2.0,5.903745,0.0714,18.975145,14,58493.0,1471.0,59964.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,mostly_deep_vs_mostly_deep_required,general_stage1_verify > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
